assignment_id,borrower_id,product_id,relationship_manager_id,start_date,end_date
620,341,PRD015,3381,2022-01-01,
621,341,PRD015,4185,2020-12-31,2021-12-31
622,342,PRD007,1174,2022-01-01,
623,342,PRD007,1109,2020-12-31,2021-12-31
624,343,PRD015,5276,2020-12-31,
625,343,PRD015,3028,2020-01-01,2020-12-30
626,344,PRD002,1878,2024-01-01,
627,345,PRD012,3914,2023-01-01,
628,346,PRD010,2177,2022-01-01,
629,347,PRD012,5727,2024-01-01,
630,347,PRD012,4058,2023-01-01,2023-12-31
631,348,PRD002,1601,2022-01-01,
632,348,PRD002,4770,2020-12-31,2021-12-31
633,349,PRD015,814,2022-01-01,
634,350,PRD007,1672,2016-12-31,
635,350,PRD007,861,2012-12-31,2016-12-30
636,351,PRD003,620,2020-01-01,
637,351,PRD003,1607,2014-01-01,2019-12-31
638,352,PRD007,1636,2022-01-01,
639,353,PRD001,817,2022-01-01,
640,353,PRD001,2401,2019-01-01,2021-12-31
641,354,PRD006,4685,2016-01-01,
642,354,PRD006,4748,2015-01-01,2015-12-31
643,355,PRD004,1533,2020-12-31,
644,355,PRD004,3123,2017-12-31,2020-12-30
645,356,PRD007,1487,2012-01-01,
646,356,PRD007,4142,2008-12-31,2011-12-31
647,357,PRD002,1815,2024-01-01,
648,357,PRD002,4547,2023-01-01,2023-12-31
649,358,PRD012,2027,2022-01-01,
650,358,PRD012,5597,2020-12-31,2021-12-31
651,359,PRD020,5427,2016-12-31,
652,359,PRD020,3595,2016-01-01,2016-12-30
653,360,PRD010,909,2022-01-01,
654,360,PRD010,4852,2020-12-31,2021-12-31
655,361,PRD002,353,2022-01-01,
656,361,PRD002,4103,2020-12-31,2021-12-31
657,362,PRD019,1372,2016-12-31,
658,362,PRD019,4573,2003-01-01,2016-12-30
659,363,PRD019,5360,2008-01-01,
660,363,PRD019,5014,2003-01-01,2007-12-31
661,364,PRD001,39,2016-01-01,
662,364,PRD001,1222,1999-01-01,2015-12-31
663,365,PRD008,1540,2020-01-01,
664,365,PRD008,2937,2019-01-01,2019-12-31
665,366,PRD002,4251,2023-01-01,
666,366,PRD002,3511,2019-01-01,2022-12-31
667,367,PRD007,4959,2024-01-01,
668,367,PRD007,5592,2023-01-01,2023-12-31
669,368,PRD010,5479,2022-01-01,
670,368,PRD010,47,2019-01-01,2021-12-31
671,369,PRD010,4732,2016-12-31,
672,370,PRD015,276,2016-01-01,
673,370,PRD015,4542,2015-01-01,2015-12-31
674,371,PRD004,2035,2022-01-01,
675,372,PRD009,5015,2017-12-31,
676,372,PRD009,3723,2014-01-01,2017-12-30
677,373,PRD009,5239,2016-12-31,
678,374,PRD007,607,2020-01-01,
679,374,PRD007,1145,2019-01-01,2019-12-31
680,375,PRD015,5472,2016-01-01,
681,375,PRD015,5362,2014-01-01,2015-12-31
682,376,PRD003,3020,2016-12-31,
683,377,PRD013,5399,2024-01-01,
684,378,PRD019,1400,2023-01-01,
685,378,PRD019,2976,2022-01-01,2022-12-31
686,379,PRD003,2184,2015-01-01,
687,379,PRD003,1388,2012-01-01,2014-12-31
688,380,PRD007,582,2024-01-01,
689,380,PRD007,5228,2023-01-01,2023-12-31
690,381,PRD012,3546,2024-01-01,
691,381,PRD012,739,2023-01-01,2023-12-31
692,382,PRD007,1191,2016-01-01,
693,382,PRD007,707,2014-01-01,2015-12-31
694,383,PRD011,3872,2016-01-01,
695,383,PRD011,3059,2015-01-01,2015-12-31
696,384,PRD002,3274,2022-01-01,
697,384,PRD002,4218,2020-01-01,2021-12-31
698,385,PRD004,254,2024-01-01,
699,385,PRD004,2069,2023-01-01,2023-12-31
700,386,PRD007,1674,2020-01-01,
701,386,PRD007,2019,2019-01-01,2019-12-31
702,387,PRD015,1815,2024-01-01,
703,387,PRD015,2509,2022-01-01,2023-12-31
704,388,PRD007,3095,2016-12-31,
705,389,PRD007,4108,2016-12-31,
706,389,PRD007,196,2016-01-01,2016-12-30
707,390,PRD003,2477,2016-12-31,
708,390,PRD003,448,2016-01-01,2016-12-30
709,391,PRD007,4523,2015-01-01,
710,391,PRD007,1015,2014-01-01,2014-12-31
711,392,PRD012,1660,2022-01-01,
712,393,PRD003,3209,2016-12-31,
713,393,PRD003,2688,2016-01-01,2016-12-30
714,394,PRD014,2228,2022-01-01,
715,394,PRD014,4963,2020-12-31,2021-12-31
716,395,PRD020,5516,2017-12-31,
717,395,PRD020,87,2003-01-01,2017-12-30
718,396,PRD007,3317,2016-12-31,
719,396,PRD007,2373,2016-01-01,2016-12-30
720,397,PRD010,2352,2022-01-01,
721,397,PRD010,277,2014-01-01,2021-12-31
722,398,PRD007,2445,2019-01-01,
723,398,PRD007,4543,2017-12-31,2018-12-31
724,399,PRD007,2312,2020-12-31,
725,399,PRD007,1734,2017-12-31,2020-12-30
726,400,PRD002,2518,2022-01-01,
727,400,PRD002,1992,2019-01-01,2021-12-31
728,401,PRD007,3261,2022-01-01,
729,402,PRD007,1178,2014-01-01,
730,402,PRD007,5204,2008-12-31,2013-12-31
731,403,PRD004,3588,2024-01-01,
732,403,PRD004,3206,2023-01-01,2023-12-31
733,404,PRD002,589,2022-01-01,
734,404,PRD002,408,2020-12-31,2021-12-31
735,405,PRD004,164,2022-01-01,
736,405,PRD004,3051,2017-12-31,2021-12-31
737,406,PRD002,1641,2022-01-01,
738,406,PRD002,3924,2020-12-31,2021-12-31
739,407,PRD001,1835,2016-12-31,
740,407,PRD001,3669,2016-01-01,2016-12-30
741,408,PRD011,3983,2015-01-01,
742,408,PRD011,2669,2012-01-01,2014-12-31
743,409,PRD008,5729,2022-01-01,
744,409,PRD008,4493,2014-01-01,2021-12-31
745,410,PRD002,3833,2024-01-01,
746,410,PRD002,487,2023-01-01,2023-12-31
747,411,PRD010,4693,2020-12-31,
748,411,PRD010,1632,2017-12-31,2020-12-30
749,412,PRD021,1636,2022-01-01,
750,412,PRD021,751,2020-12-31,2021-12-31
751,413,PRD012,4569,2022-01-01,
752,413,PRD012,1740,2020-12-31,2021-12-31
753,414,PRD007,5528,2022-01-01,
754,414,PRD007,575,2020-01-01,2021-12-31
755,415,PRD002,719,2020-12-31,
756,415,PRD002,236,2020-01-01,2020-12-30
757,416,PRD020,3204,2016-01-01,
758,416,PRD020,4760,2012-12-31,2015-12-31
759,417,PRD020,1160,2016-01-01,
760,417,PRD020,4356,2012-12-31,2015-12-31
761,418,PRD004,1948,2023-01-01,
762,418,PRD004,4602,2020-12-31,2022-12-31
763,419,PRD002,745,2022-01-01,
764,419,PRD002,2528,2020-12-31,2021-12-31
765,420,PRD007,150,2022-01-01,
766,421,PRD004,1673,2022-01-01,
767,421,PRD004,3186,2020-12-31,2021-12-31
768,422,PRD012,5075,2020-12-31,
769,422,PRD012,127,2020-01-01,2020-12-30
770,423,PRD004,2604,2022-01-01,
771,423,PRD004,2899,2020-01-01,2021-12-31
772,424,PRD001,2885,2008-12-31,
773,424,PRD001,2983,1998-01-01,2008-12-30
774,425,PRD007,2734,2016-01-01,
775,425,PRD007,2512,2015-01-01,2015-12-31
776,426,PRD002,2068,2020-01-01,
777,426,PRD002,1691,2019-01-01,2019-12-31
778,427,PRD014,4575,2020-01-01,
779,427,PRD014,1076,2019-01-01,2019-12-31
780,428,PRD015,5050,2015-01-01,
781,428,PRD015,4122,2014-01-01,2014-12-31
782,429,PRD006,2265,2015-01-01,
783,429,PRD006,487,2014-01-01,2014-12-31
784,430,PRD015,4790,2016-12-31,
785,430,PRD015,1884,2016-01-01,2016-12-30
786,431,PRD020,2642,2015-01-01,
787,431,PRD020,480,2012-12-31,2014-12-31
788,432,PRD016,3283,2016-01-01,
789,432,PRD016,512,1993-12-31,2015-12-31
790,433,PRD015,2073,2024-01-01,
791,433,PRD015,886,2014-01-01,2023-12-31
792,434,PRD002,700,2022-01-01,
793,434,PRD002,4107,2020-12-31,2021-12-31
794,435,PRD015,1764,2016-12-31,
795,435,PRD015,2208,2015-01-01,2016-12-30
796,436,PRD003,4684,2016-01-01,
797,436,PRD003,4488,2014-01-01,2015-12-31
798,437,PRD012,3406,2022-01-01,
799,437,PRD012,4205,2020-12-31,2021-12-31
800,438,PRD007,1164,2020-01-01,
801,438,PRD007,567,2019-01-01,2019-12-31
802,439,PRD010,492,2012-12-31,
803,439,PRD010,3207,2012-01-01,2012-12-30
804,440,PRD007,4879,2022-01-01,
805,440,PRD007,4320,2020-01-01,2021-12-31
806,441,PRD010,2564,2022-01-01,
807,441,PRD010,1050,2020-12-31,2021-12-31
808,442,PRD006,3846,2016-12-31,
809,442,PRD006,4135,2015-01-01,2016-12-30
810,443,PRD019,4069,2022-01-01,
811,444,PRD007,3868,2020-12-31,
812,444,PRD007,815,2020-01-01,2020-12-30
813,445,PRD004,5281,2020-12-31,
814,445,PRD004,1129,2019-01-01,2020-12-30
815,446,PRD015,4303,2016-01-01,
816,446,PRD015,3291,2015-01-01,2015-12-31
817,447,PRD019,4723,2008-12-31,
818,447,PRD019,769,2000-01-01,2008-12-30
819,448,PRD004,1225,2022-01-01,
820,448,PRD004,5084,2019-01-01,2021-12-31
821,449,PRD015,4178,2016-12-31,
822,449,PRD015,3257,2016-01-01,2016-12-30
823,450,PRD007,1800,2022-01-01,
824,451,PRD002,1054,2024-01-01,
825,451,PRD002,2085,2023-01-01,2023-12-31
826,452,PRD011,925,2020-12-31,
827,452,PRD011,3947,2020-01-01,2020-12-30
828,453,PRD023,1918,2015-01-01,
829,453,PRD023,3782,2014-01-01,2014-12-31
830,454,PRD004,4264,2022-01-01,
831,455,PRD008,2560,2022-01-01,
832,455,PRD008,505,2019-01-01,2021-12-31
833,456,PRD006,1745,2020-12-31,
834,456,PRD006,1792,2020-01-01,2020-12-30
835,457,PRD004,2276,2022-01-01,
836,457,PRD004,1465,2020-01-01,2021-12-31
837,458,PRD015,827,2024-01-01,
838,458,PRD015,2086,2023-01-01,2023-12-31
839,459,PRD013,2274,2016-12-31,
840,459,PRD013,1702,2011-01-01,2016-12-30
841,460,PRD002,5736,2024-01-01,
842,460,PRD002,5653,2023-01-01,2023-12-31
843,461,PRD002,3477,2020-12-31,
844,461,PRD002,2888,2020-01-01,2020-12-30
845,462,PRD023,4912,2016-12-31,
846,463,PRD004,1750,2022-01-01,
847,463,PRD004,1792,2020-01-01,2021-12-31
848,464,PRD004,2442,2020-01-01,
849,464,PRD004,5037,2019-01-01,2019-12-31
850,465,PRD004,5587,2019-01-01,
851,465,PRD004,3300,2017-12-31,2018-12-31
852,466,PRD018,4897,2007-01-01,
853,466,PRD018,2063,2001-12-31,2006-12-31
854,467,PRD002,1132,2022-01-01,
855,468,PRD016,4737,2020-12-31,
856,468,PRD016,1714,2001-12-31,2020-12-30
857,469,PRD004,4168,2022-01-01,
858,470,PRD012,1549,2023-01-01,
859,470,PRD012,4002,2022-01-01,2022-12-31
860,471,PRD004,2812,2020-01-01,
861,471,PRD004,3289,2019-01-01,2019-12-31
862,472,PRD010,2661,2022-01-01,
863,472,PRD010,5140,2020-01-01,2021-12-31
864,473,PRD020,3508,2008-12-31,
865,473,PRD020,2075,2006-01-01,2008-12-30
866,474,PRD006,1030,2015-01-01,
867,474,PRD006,3124,2014-01-01,2014-12-31
868,475,PRD002,4899,2022-01-01,
869,475,PRD002,757,2020-12-31,2021-12-31
870,476,PRD023,2140,2016-01-01,
871,476,PRD023,2501,2014-01-01,2015-12-31
872,477,PRD015,5361,2020-12-31,
873,477,PRD015,3449,2014-01-01,2020-12-30
874,478,PRD007,4529,2020-12-31,
875,478,PRD007,5550,2014-01-01,2020-12-30
876,479,PRD011,1219,2007-01-01,
877,479,PRD011,3536,2004-01-01,2006-12-31
878,480,PRD025,1202,2015-01-01,
879,480,PRD025,820,2003-01-01,2014-12-31
880,481,PRD004,1055,2020-01-01,
881,481,PRD004,2538,2019-01-01,2019-12-31
882,482,PRD010,3070,2022-01-01,
883,482,PRD010,5064,2019-01-01,2021-12-31
884,483,PRD020,3351,2016-12-31,
885,483,PRD020,420,2015-01-01,2016-12-30
886,484,PRD011,2547,2015-01-01,
887,484,PRD011,1045,2014-01-01,2014-12-31
888,485,PRD002,2380,2024-01-01,
889,485,PRD002,1198,2023-01-01,2023-12-31
890,486,PRD023,2534,2016-12-31,
891,487,PRD004,2649,2022-01-01,
892,487,PRD004,3214,2020-12-31,2021-12-31
893,488,PRD026,1302,2024-01-01,
894,488,PRD026,2953,2023-01-01,2023-12-31
895,489,PRD007,4894,2022-01-01,
896,490,PRD004,4982,2022-01-01,
897,490,PRD004,2845,2020-01-01,2021-12-31
898,491,PRD003,3276,2011-01-01,
899,491,PRD003,4861,2008-01-01,2010-12-31
900,492,PRD015,481,2024-01-01,
901,492,PRD015,671,2022-01-01,2023-12-31
902,493,PRD002,3009,2024-01-01,
903,494,PRD010,4096,2016-12-31,
904,494,PRD010,1294,2004-01-01,2016-12-30
905,495,PRD020,332,2024-01-01,
906,495,PRD020,4629,2022-01-01,2023-12-31
907,496,PRD007,1499,2009-12-31,
908,496,PRD007,1800,2006-01-01,2009-12-30
909,497,PRD002,2179,2020-12-31,
910,497,PRD002,3574,2017-12-31,2020-12-30
911,498,PRD008,2770,2020-01-01,
912,498,PRD008,5121,2016-01-01,2019-12-31
913,499,PRD007,2276,2015-01-01,
914,499,PRD007,565,2011-01-01,2014-12-31
915,500,PRD019,1538,2022-01-01,
916,500,PRD019,2548,2020-12-31,2021-12-31
917,501,PRD001,1652,2016-12-31,
918,502,PRD007,3469,2016-12-31,
919,502,PRD007,4414,2009-12-31,2016-12-30
920,503,PRD007,2364,2015-01-01,
921,503,PRD007,2301,2014-01-01,2014-12-31
922,504,PRD015,1522,2022-01-01,
923,504,PRD015,4707,2011-01-01,2021-12-31
924,505,PRD002,4142,2022-01-01,
925,505,PRD002,4515,2020-12-31,2021-12-31
926,506,PRD023,5001,2017-12-31,
927,506,PRD023,1410,2004-12-31,2017-12-30
928,507,PRD002,2219,2022-01-01,
929,507,PRD002,5469,2020-01-01,2021-12-31
930,508,PRD004,1504,2022-01-01,
931,508,PRD004,1883,2020-01-01,2021-12-31
932,509,PRD023,4511,2015-01-01,
933,509,PRD023,2624,2014-01-01,2014-12-31
934,510,PRD005,2703,2016-01-01,
935,510,PRD005,4734,2015-01-01,2015-12-31
936,511,PRD008,3761,2016-12-31,
937,511,PRD008,3730,2016-01-01,2016-12-30
938,512,PRD002,1074,2016-12-31,
939,513,PRD002,5477,2015-01-01,
940,513,PRD002,911,2012-01-01,2014-12-31
941,514,PRD007,3416,2022-01-01,
942,514,PRD007,2451,2019-01-01,2021-12-31
943,515,PRD006,255,2022-01-01,
944,515,PRD006,1465,2020-12-31,2021-12-31
945,516,PRD019,5610,2008-01-01,
946,516,PRD019,2175,2006-01-01,2007-12-31
947,517,PRD015,2442,2016-12-31,
948,518,PRD007,497,2016-01-01,
949,518,PRD007,2273,2014-01-01,2015-12-31
950,519,PRD004,1235,2023-01-01,
951,520,PRD012,5332,2022-01-01,
952,520,PRD012,5377,2020-12-31,2021-12-31
953,521,PRD007,3401,2022-01-01,
954,521,PRD007,3040,2017-12-31,2021-12-31
955,522,PRD015,1882,2015-01-01,
956,522,PRD015,3843,2014-01-01,2014-12-31
957,523,PRD007,100,2023-01-01,
958,523,PRD007,1049,2019-01-01,2022-12-31
959,524,PRD011,4835,2014-01-01,
960,524,PRD011,5209,2009-12-31,2013-12-31
961,525,PRD004,5306,2016-12-31,
962,525,PRD004,3246,2014-01-01,2016-12-30
963,526,PRD007,2421,2020-12-31,
964,526,PRD007,3714,2019-01-01,2020-12-30
965,527,PRD004,2068,2022-01-01,
966,528,PRD007,5199,2016-01-01,
967,528,PRD007,5203,2015-01-01,2015-12-31
968,529,PRD001,1371,2024-01-01,
969,529,PRD001,4873,2023-01-01,2023-12-31
970,530,PRD007,4567,2016-12-31,
971,531,PRD001,1249,2017-12-31,
972,531,PRD001,4390,2001-12-31,2017-12-30
973,532,PRD004,859,2020-12-31,
974,532,PRD004,5235,2019-01-01,2020-12-30
975,533,PRD018,3554,2015-01-01,
976,533,PRD018,5280,2014-01-01,2014-12-31
977,534,PRD004,1964,2023-01-01,
978,534,PRD004,5399,2022-01-01,2022-12-31
979,535,PRD018,5417,2015-01-01,
980,535,PRD018,5700,1999-01-01,2014-12-31
981,536,PRD007,1034,2016-01-01,
982,536,PRD007,1360,2015-01-01,2015-12-31
983,537,PRD001,1902,2011-01-01,
984,537,PRD001,2448,2007-01-01,2010-12-31
985,538,PRD005,890,2016-01-01,
986,538,PRD005,5153,2015-01-01,2015-12-31
987,539,PRD026,3344,2024-01-01,
988,539,PRD026,4996,2023-01-01,2023-12-31
989,540,PRD004,5134,2020-01-01,
990,540,PRD004,1456,2017-12-31,2019-12-31
991,541,PRD008,970,2024-01-01,
992,541,PRD008,3942,2023-01-01,2023-12-31
993,542,PRD001,2539,2008-12-31,
994,542,PRD001,2832,1998-01-01,2008-12-30
995,543,PRD015,4015,2016-12-31,
996,543,PRD015,335,2015-01-01,2016-12-30
997,544,PRD020,2812,2017-12-31,
998,544,PRD020,5365,2008-01-01,2017-12-30
999,545,PRD002,1727,2024-01-01,
1000,545,PRD002,921,2016-01-01,2023-12-31
1001,546,PRD007,194,2022-01-01,
1002,546,PRD007,2559,2020-01-01,2021-12-31
1003,547,PRD007,4172,2019-01-01,
1004,547,PRD007,4661,2017-12-31,2018-12-31
1005,548,PRD012,4318,2024-01-01,
1006,548,PRD012,3491,2023-01-01,2023-12-31
1007,549,PRD012,2604,2024-01-01,
1008,549,PRD012,2504,2023-01-01,2023-12-31
1009,550,PRD015,935,2016-01-01,
1010,550,PRD015,3277,2015-01-01,2015-12-31
1011,551,PRD006,1736,2015-01-01,
1012,551,PRD006,1422,2012-01-01,2014-12-31
1013,552,PRD002,1953,2024-01-01,
1014,553,PRD007,5738,2024-01-01,
1015,553,PRD007,5071,2016-01-01,2023-12-31
1016,554,PRD015,4887,2017-12-31,
1017,554,PRD015,4866,2014-01-01,2017-12-30
1018,555,PRD002,4945,2023-01-01,
1019,555,PRD002,4218,2022-01-01,2022-12-31
1020,556,PRD003,3459,2023-01-01,
1021,557,PRD018,1633,2016-01-01,
1022,557,PRD018,2958,1995-01-01,2015-12-31
1023,558,PRD021,5063,2024-01-01,
1024,558,PRD021,1387,2015-01-01,2023-12-31
1025,559,PRD002,3094,2022-01-01,
1026,559,PRD002,1960,2020-12-31,2021-12-31
1027,560,PRD001,3928,2016-12-31,
1028,560,PRD001,1279,2003-01-01,2016-12-30
1029,561,PRD008,4194,2020-01-01,
1030,561,PRD008,5067,2019-01-01,2019-12-31
1031,562,PRD009,3178,2024-01-01,
1032,562,PRD009,2153,2023-01-01,2023-12-31
1033,563,PRD007,3021,2020-01-01,
1034,563,PRD007,4234,2019-01-01,2019-12-31
1035,564,PRD010,845,2022-01-01,
1036,564,PRD010,4606,2017-12-31,2021-12-31
1037,565,PRD017,3132,2020-12-31,
1038,565,PRD017,3564,2020-01-01,2020-12-30
1039,566,PRD004,1205,2024-01-01,
1040,566,PRD004,2952,2023-01-01,2023-12-31
1041,567,PRD001,2992,2015-01-01,
1042,567,PRD001,213,2008-01-01,2014-12-31
1043,568,PRD004,3169,2022-01-01,
1044,568,PRD004,3437,2020-12-31,2021-12-31
1045,569,PRD004,2333,2012-01-01,
1046,569,PRD004,1477,2007-01-01,2011-12-31
1047,570,PRD004,2219,2022-01-01,
1048,570,PRD004,1452,2020-12-31,2021-12-31
1049,571,PRD014,5635,2022-01-01,
1050,572,PRD011,4111,2024-01-01,
1051,572,PRD011,259,2023-01-01,2023-12-31
1052,573,PRD012,4138,2016-12-31,
1053,573,PRD012,3255,2015-01-01,2016-12-30
1054,574,PRD003,4148,2019-01-01,
1055,574,PRD003,1953,2015-01-01,2018-12-31
1056,575,PRD001,4927,2017-12-31,
1057,575,PRD001,5582,1992-12-31,2017-12-30
1058,576,PRD008,2250,2024-01-01,
1059,576,PRD008,2198,2023-01-01,2023-12-31
1060,577,PRD014,1608,2022-01-01,
1061,577,PRD014,411,2020-12-31,2021-12-31
1062,578,PRD004,1224,2024-01-01,
1063,578,PRD004,145,2023-01-01,2023-12-31
1064,579,PRD018,2748,2022-01-01,
1065,580,PRD008,5118,2016-12-31,
1066,581,PRD004,3260,2024-01-01,
1067,581,PRD004,3100,2023-01-01,2023-12-31
1068,582,PRD008,1035,2019-01-01,
1069,582,PRD008,2225,2016-12-31,2018-12-31
1070,583,PRD022,1999,2017-12-31,
1071,583,PRD022,4124,2004-01-01,2017-12-30
1072,584,PRD007,598,2022-01-01,
1073,584,PRD007,3474,2020-12-31,2021-12-31
1074,585,PRD010,5451,2020-12-31,
1075,585,PRD010,2591,2016-01-01,2020-12-30
1076,586,PRD002,151,2016-12-31,
1077,587,PRD020,4389,2022-01-01,
1078,587,PRD020,3741,2020-12-31,2021-12-31
1079,588,PRD008,1284,2020-12-31,
1080,588,PRD008,4845,2019-01-01,2020-12-30
1081,589,PRD002,4281,2022-01-01,
1082,589,PRD002,1710,2019-01-01,2021-12-31
1083,590,PRD007,221,2016-12-31,
1084,591,PRD007,4176,2020-01-01,
1085,591,PRD007,759,2019-01-01,2019-12-31
1086,592,PRD007,5493,2015-01-01,
1087,592,PRD007,3308,2014-01-01,2014-12-31
1088,593,PRD007,5158,2015-01-01,
1089,593,PRD007,1604,2014-01-01,2014-12-31
1090,594,PRD002,840,2024-01-01,
1091,594,PRD002,5473,2023-01-01,2023-12-31
1092,595,PRD004,206,2016-01-01,
1093,595,PRD004,3244,2014-01-01,2015-12-31
1094,596,PRD007,4896,2020-01-01,
1095,596,PRD007,2885,2017-12-31,2019-12-31
1096,597,PRD018,2224,2024-01-01,
1097,597,PRD018,4107,2016-12-31,2023-12-31
1098,598,PRD004,964,2020-12-31,
1099,598,PRD004,296,2019-01-01,2020-12-30
1100,599,PRD010,1139,2016-12-31,
1101,599,PRD010,5297,2016-01-01,2016-12-30
1102,600,PRD004,1982,2024-01-01,
1103,600,PRD004,3543,2023-01-01,2023-12-31
1104,601,PRD008,5354,2022-01-01,
1105,602,PRD007,2972,2024-01-01,
1106,602,PRD007,1133,2023-01-01,2023-12-31
1107,603,PRD007,1256,2020-01-01,
1108,603,PRD007,1962,2019-01-01,2019-12-31
1109,604,PRD004,2688,2022-01-01,
1110,604,PRD004,1630,2020-12-31,2021-12-31
1111,605,PRD007,2671,2016-12-31,
1112,606,PRD018,5182,2015-01-01,
1113,606,PRD018,4514,2001-12-31,2014-12-31
1114,607,PRD010,1606,2022-01-01,
1115,607,PRD010,5323,2019-01-01,2021-12-31
1116,608,PRD004,1653,2015-01-01,
1117,608,PRD004,1596,2012-12-31,2014-12-31
1118,609,PRD006,5575,2022-01-01,
1119,609,PRD006,498,2016-12-31,2021-12-31
1120,610,PRD008,2990,2020-01-01,
1121,610,PRD008,3666,2019-01-01,2019-12-31
1122,611,PRD023,4990,2024-01-01,
1123,611,PRD023,2526,2017-12-31,2023-12-31
1124,612,PRD012,738,2022-01-01,
1125,613,PRD004,4391,2024-01-01,
1126,613,PRD004,3118,2023-01-01,2023-12-31
1127,614,PRD015,204,2016-12-31,
1128,614,PRD015,1375,2016-01-01,2016-12-30
1129,615,PRD007,219,2016-01-01,
1130,615,PRD007,3862,2012-12-31,2015-12-31
1131,616,PRD019,3193,2016-12-31,
1132,616,PRD019,4483,2003-01-01,2016-12-30
1133,617,PRD007,1068,2020-12-31,
1134,617,PRD007,2029,2019-01-01,2020-12-30
1135,618,PRD008,5640,2024-01-01,
1136,618,PRD008,3476,2023-01-01,2023-12-31
1137,619,PRD002,1919,2024-01-01,
1138,619,PRD002,1885,2023-01-01,2023-12-31
1139,620,PRD004,4615,2022-01-01,
1140,621,PRD014,4352,2020-12-31,
1141,621,PRD014,732,2019-01-01,2020-12-30
1142,622,PRD004,4725,2020-01-01,
1143,622,PRD004,4152,2017-12-31,2019-12-31
1144,623,PRD001,257,2016-12-31,
1145,624,PRD005,3035,2012-12-31,
1146,624,PRD005,5360,2008-01-01,2012-12-30
1147,625,PRD015,2495,2022-01-01,
1148,625,PRD015,1393,2020-01-01,2021-12-31
1149,626,PRD004,5427,2024-01-01,
1150,627,PRD002,2248,2020-01-01,
1151,627,PRD002,4152,2019-01-01,2019-12-31
1152,628,PRD002,5579,2022-01-01,
1153,628,PRD002,4397,2020-12-31,2021-12-31
1154,629,PRD007,4597,2022-01-01,
1155,629,PRD007,4547,2019-01-01,2021-12-31
1156,630,PRD007,1175,2023-01-01,
1157,630,PRD007,374,2022-01-01,2022-12-31
1158,631,PRD002,5029,2022-01-01,
1159,631,PRD002,475,2020-12-31,2021-12-31
1160,632,PRD011,122,2023-01-01,
1161,632,PRD011,2609,2020-01-01,2022-12-31
1162,633,PRD012,4049,2022-01-01,
1163,633,PRD012,4333,2020-12-31,2021-12-31
1164,634,PRD010,5679,2020-01-01,
1165,634,PRD010,2304,2019-01-01,2019-12-31
1166,635,PRD005,1491,2024-01-01,
1167,635,PRD005,279,2023-01-01,2023-12-31
1168,636,PRD019,4537,2020-01-01,
1169,636,PRD019,4344,2014-01-01,2019-12-31
1170,637,PRD004,4335,2022-01-01,
1171,638,PRD002,2662,2024-01-01,
1172,638,PRD002,3854,2023-01-01,2023-12-31
1173,639,PRD011,3713,2017-12-31,
1174,639,PRD011,2698,1992-01-01,2017-12-30
1175,640,PRD007,5365,2016-12-31,
1176,640,PRD007,4237,2014-01-01,2016-12-30
1177,641,PRD008,4673,2019-01-01,
1178,641,PRD008,228,2017-12-31,2018-12-31
1179,642,PRD007,4064,2022-01-01,
1180,643,PRD023,3772,2015-01-01,
1181,643,PRD023,2221,2014-01-01,2014-12-31
1182,644,PRD001,410,2022-01-01,
1183,644,PRD001,3133,2019-01-01,2021-12-31
1184,645,PRD002,118,2022-01-01,
1185,645,PRD002,3778,2020-12-31,2021-12-31
1186,646,PRD007,4929,2016-12-31,
1187,647,PRD002,1979,2016-12-31,
1188,647,PRD002,4494,2016-01-01,2016-12-30
1189,648,PRD002,3848,2022-01-01,
1190,649,PRD002,5055,2016-01-01,
1191,649,PRD002,3230,2012-12-31,2015-12-31
1192,650,PRD014,2565,2020-01-01,
1193,650,PRD014,3070,2019-01-01,2019-12-31
1194,651,PRD002,4406,2020-01-01,
1195,651,PRD002,2732,2019-01-01,2019-12-31
1196,652,PRD004,2499,2024-01-01,
1197,652,PRD004,21,2023-01-01,2023-12-31
1198,653,PRD007,311,2022-01-01,
1199,653,PRD007,5059,2020-12-31,2021-12-31
1200,654,PRD003,831,2012-12-31,
1201,654,PRD003,2241,2011-01-01,2012-12-30
1202,655,PRD002,5035,2024-01-01,
1203,655,PRD002,3922,2023-01-01,2023-12-31
1204,656,PRD004,1092,2023-01-01,
1205,656,PRD004,635,2020-01-01,2022-12-31
