snapshot_id,borrower_id,snapshot_date,monthly_income_usd,daily_income_usd,hourly_income_usd,monthly_gross_usd,income_growth_pct,collateral_score,secondary_income_flag
367,143,2023-08-28,5613.6,188.0,71.5,23293.0,18.0,0,No
368,143,2022-08-28,4757.29,184.04,69.93,23293.0,16.95,0,No
369,143,2021-08-28,4067.8,167.57,70.17,23293.0,16.97,0,No
370,144,2023-08-30,4156.8,1157.0,92.4,24737.0,13.0,0,Yes
371,144,2022-08-30,3678.58,1102.55,103.99,24737.0,13.52,0,Yes
372,145,2023-10-03,1483.0,1181.0,79.0,16102.0,14.0,0,No
373,146,2023-10-04,4534.0,524.0,32.0,13352.0,11.0,0,No
374,146,2022-10-04,4084.68,446.98,31.17,13352.0,10.92,0,No
375,146,2021-10-04,3682.55,563.7,34.95,13352.0,13.36,0,No
376,147,2023-11-21,3622.0,254.0,83.0,22794.0,13.0,1,Yes
377,147,2022-11-21,3205.31,217.04,88.47,22794.0,19.91,1,Yes
378,147,2021-11-21,2673.1,277.82,72.46,22794.0,9.27,0,Yes
379,148,2023-10-17,6972.0,172.0,40.7,22604.0,16.0,0,No
380,148,2022-10-17,6010.34,162.41,41.95,22604.0,12.83,0,No
381,148,2021-10-17,5326.9,192.15,46.78,22604.0,9.3,0,No
382,149,2023-08-23,10527.0,1034.0,86.0,8984.0,11.0,0,No
383,149,2022-08-23,9483.78,916.86,75.08,8984.0,14.79,0,No
384,150,2023-09-29,2794.8,154.0,45.1,11737.0,15.0,0,No
385,150,2022-09-29,2430.26,140.41,47.88,11737.0,19.38,0,No
386,150,2021-09-29,2035.74,168.48,50.48,11737.0,16.59,0,No
387,151,2023-08-11,4035.0,1229.0,30.0,16143.0,16.0,0,Yes
388,151,2022-08-11,3478.45,1391.75,32.52,16143.0,17.13,0,Yes
389,152,2023-09-19,17678.4,1136.0,89.1,12414.0,13.0,2,No
390,152,2022-09-19,15644.6,1048.83,99.6,12414.0,18.69,2,No
391,152,2021-09-19,13181.06,1074.27,90.21,12414.0,9.04,1,No
392,153,2023-09-05,5768.0,671.0,85.0,26493.0,17.0,3,No
393,153,2022-09-05,4929.91,712.37,88.11,26493.0,19.0,3,No
394,153,2021-09-05,4142.79,626.67,77.44,26493.0,9.37,2,No
395,154,2023-07-22,2751.6,1357.0,52.8,10558.0,12.0,0,No
396,155,2023-10-04,4615.0,1003.0,74.0,21029.0,23.0,3,Yes
397,155,2022-10-04,3752.03,1018.94,65.63,21029.0,13.05,3,Yes
398,155,2021-10-04,3318.91,1070.68,80.39,21029.0,8.36,2,Yes
399,156,2023-10-03,10527.0,1034.0,86.0,8984.0,11.0,0,No
400,156,2022-10-03,9483.78,1080.5,84.81,8984.0,16.98,0,No
401,157,2023-11-03,16292.4,177.0,40.7,25592.0,15.0,1,Yes
402,157,2022-11-03,14167.3,194.86,37.9,25592.0,10.21,1,Yes
403,157,2021-11-03,12854.83,181.69,38.26,25592.0,17.65,0,Yes
404,158,2023-11-17,9355.0,143.0,56.0,9558.0,18.0,0,No
405,158,2022-11-17,7927.97,147.71,55.92,9558.0,12.79,0,No
406,158,2021-11-17,7028.96,158.56,54.06,9558.0,8.44,0,No
407,159,2023-10-11,6347.0,145.0,95.0,24920.0,12.0,1,No
408,159,2022-10-11,5666.96,151.96,95.93,24920.0,13.79,1,No
409,159,2021-10-11,4980.2,151.98,81.64,24920.0,15.63,0,No
410,160,2023-11-26,12965.0,661.0,60.0,22308.0,20.0,3,Yes
411,160,2022-11-26,10804.17,711.46,57.05,22308.0,19.1,3,Yes
412,161,2023-09-26,4306.0,480.0,31.0,4156.0,12.0,1,No
413,161,2022-09-26,3844.64,493.1,33.39,4156.0,18.1,1,No
414,161,2021-09-26,3255.41,457.1,34.06,4156.0,12.34,0,No
415,162,2023-08-15,11997.6,1111.0,67.1,19293.0,13.0,0,No
416,162,2022-08-15,10617.35,1253.84,72.18,19293.0,17.83,0,No
417,162,2021-08-15,9010.73,1213.46,68.17,19293.0,17.52,0,No
418,163,2023-09-20,6949.0,1069.0,42.0,12291.0,14.0,0,No
419,163,2022-09-20,6095.61,1209.46,41.54,12291.0,18.59,0,No
420,163,2021-09-20,5140.07,1092.28,42.86,12291.0,13.19,0,No
421,164,2023-10-22,9434.0,482.0,36.0,9606.0,15.0,1,No
422,164,2022-10-22,8203.48,477.28,41.32,9606.0,19.6,1,No
423,164,2021-10-22,6859.1,444.15,40.4,9606.0,10.81,0,No
424,165,2023-09-23,3649.2,1420.0,93.5,16346.0,11.0,1,No
425,165,2022-09-23,3287.57,1313.47,94.7,16346.0,10.86,1,No
426,165,2021-09-23,2965.51,1350.79,90.54,16346.0,14.16,0,No
427,166,2023-09-01,9724.0,1339.0,59.0,18787.0,17.0,1,No
428,167,2023-09-25,2683.0,869.0,86.0,3810.0,14.0,0,Yes
429,167,2022-09-25,2353.51,942.63,94.0,3810.0,16.59,0,Yes
430,168,2023-11-29,17293.2,333.0,96.8,24450.0,13.0,0,Yes
431,168,2022-11-29,15303.72,339.84,91.6,24450.0,11.24,0,Yes
432,168,2021-11-29,13757.39,309.48,87.47,24450.0,12.63,0,Yes
433,169,2023-08-12,11498.4,1204.0,94.6,10333.0,22.0,0,Yes
434,169,2022-08-12,9424.92,1036.77,90.59,10333.0,10.09,0,Yes
435,169,2021-08-12,8561.1,1253.75,96.21,10333.0,12.09,0,Yes
436,170,2023-07-07,4775.0,1230.0,33.0,19146.0,22.0,2,No
437,170,2022-07-07,3913.93,1147.51,34.09,19146.0,19.39,2,No
438,171,2023-09-13,6347.0,1192.0,61.0,23177.0,16.0,2,No
439,171,2022-09-13,5471.55,1170.7,56.57,23177.0,19.53,2,No
440,171,2021-09-13,4577.56,1294.54,56.6,23177.0,12.95,1,No
441,172,2023-10-05,13675.0,1327.0,73.0,13523.0,12.0,1,No
442,172,2022-10-05,12209.82,1186.43,75.58,13523.0,16.3,1,No
443,173,2023-11-20,3688.0,566.0,81.0,7122.0,18.0,2,No
444,174,2023-10-04,7191.6,1102.0,103.4,19479.0,11.0,0,Yes
445,174,2022-10-04,6478.92,949.43,109.12,19479.0,11.14,0,Yes
446,174,2021-10-04,5829.51,1221.2,105.88,19479.0,8.42,0,Yes
447,175,2023-10-05,4286.0,306.0,100.0,5630.0,14.0,2,No
448,176,2023-11-17,9884.4,1462.0,41.8,4658.0,11.0,1,No
449,176,2022-11-17,8904.86,1677.78,47.76,4658.0,19.52,1,No
450,176,2021-11-17,7450.52,1249.77,46.13,4658.0,16.49,0,No
451,177,2023-07-17,5346.0,1372.0,85.0,9489.0,13.0,0,No
452,177,2022-07-17,4730.97,1413.4,81.17,9489.0,17.18,0,No
453,177,2021-07-17,4037.36,1198.09,83.57,9489.0,13.11,0,No
454,178,2023-10-03,18303.0,265.0,90.0,7770.0,13.0,0,No
455,179,2023-10-11,12870.0,397.0,96.8,6729.0,15.0,1,No
456,179,2022-10-11,11191.3,381.68,106.17,6729.0,13.26,1,No
457,179,2021-10-11,9881.07,386.99,100.92,6729.0,16.76,0,No
458,180,2023-10-27,4078.0,499.0,36.0,20497.0,13.0,3,Yes
459,180,2022-10-27,3608.85,515.01,34.49,20497.0,10.25,3,Yes
460,181,2023-08-20,10221.0,950.0,59.0,18869.0,21.0,0,No
461,181,2022-08-20,8447.11,914.29,66.83,18869.0,18.97,0,No
462,181,2021-08-20,7100.2,891.31,50.7,18869.0,11.68,0,No
463,182,2023-09-19,11670.0,216.0,82.5,12278.0,11.0,1,No
464,182,2022-09-19,10513.51,242.69,70.76,12278.0,19.3,1,No
465,182,2021-09-19,8812.67,223.07,90.12,12278.0,13.11,0,No
466,183,2023-07-25,3931.0,1401.0,56.0,20990.0,11.0,1,No
467,183,2022-07-25,3541.44,1490.46,63.39,20990.0,17.83,1,No
468,183,2021-07-25,3005.55,1350.08,57.39,20990.0,14.57,0,No
469,184,2023-10-25,4789.0,271.0,43.0,23070.0,25.0,1,No
470,184,2022-10-25,3831.2,311.47,37.56,23070.0,13.81,1,No
471,185,2023-11-13,4359.6,248.0,46.2,14039.0,15.0,1,Yes
472,185,2022-11-13,3790.96,284.63,47.11,14039.0,19.59,1,Yes
473,185,2021-11-13,3169.96,285.04,48.01,14039.0,15.34,0,Yes
474,186,2023-07-18,10797.6,967.0,47.3,15589.0,14.0,0,No
475,186,2022-07-18,9471.58,1067.84,47.69,15589.0,17.33,0,No
476,186,2021-07-18,8072.6,836.87,46.91,15589.0,13.24,0,No
477,187,2023-08-12,12490.0,1469.0,81.0,15736.0,16.0,2,No
478,187,2022-08-12,10767.24,1334.6,82.83,15736.0,13.17,2,No
479,187,2021-08-12,9514.22,1650.16,76.84,15736.0,15.99,1,No
480,188,2023-09-01,12777.6,1274.0,36.3,14394.0,25.0,1,No
481,188,2022-09-01,10222.08,1203.22,41.44,14394.0,12.31,1,No
482,188,2021-09-01,9101.67,1347.79,35.7,14394.0,17.58,0,No
483,189,2023-08-20,2940.0,346.0,94.6,10919.0,17.0,0,No
484,189,2022-08-20,2512.82,330.64,94.76,10919.0,13.62,0,No
485,190,2023-09-01,5961.6,1182.0,59.4,18500.0,11.0,1,No
486,190,2022-09-01,5370.81,1219.31,58.49,18500.0,16.53,1,No
487,190,2021-09-01,4608.95,1153.22,60.64,18500.0,16.27,0,No
488,191,2023-10-31,4841.0,1210.0,68.0,24052.0,14.0,1,No
489,192,2023-07-18,6032.0,483.0,95.0,10110.0,15.0,0,Yes
490,192,2022-07-18,5245.22,542.3,99.96,10110.0,12.45,0,Yes
491,192,2021-07-18,4664.49,507.04,98.01,10110.0,15.96,0,Yes
492,193,2023-09-06,16015.0,334.0,88.0,15896.0,19.0,0,No
493,193,2022-09-06,13457.98,292.07,85.91,15896.0,13.14,0,No
494,193,2021-09-06,11894.98,382.42,90.01,15896.0,14.33,0,No
495,194,2023-10-13,4440.0,1321.0,86.0,7636.0,15.0,2,No
496,194,2022-10-13,3860.87,1470.17,73.5,7636.0,19.0,2,No
497,194,2021-10-13,3244.43,1170.72,79.9,7636.0,13.55,1,No
498,195,2023-08-04,11935.0,986.0,93.0,21526.0,18.0,0,No
499,195,2022-08-04,10114.41,875.49,80.0,21526.0,17.43,0,No
500,195,2021-08-04,8613.14,965.71,98.3,21526.0,17.9,0,No
501,196,2023-10-30,8020.0,1232.0,96.0,5100.0,15.0,2,No
502,196,2022-10-30,6973.91,1242.83,92.78,5100.0,15.15,2,No
503,196,2021-10-30,6056.37,1203.3,85.27,5100.0,14.97,1,No
504,197,2023-10-02,6892.8,240.0,50.6,26959.0,11.0,0,Yes
505,197,2022-10-02,6209.73,212.57,56.63,26959.0,17.12,0,Yes
506,197,2021-10-02,5302.02,268.68,51.99,26959.0,14.17,0,Yes
507,198,2023-11-21,10209.0,1193.0,86.0,19719.0,18.0,0,Yes
508,198,2022-11-21,8651.69,1343.58,97.61,19719.0,10.74,0,Yes
509,199,2023-08-20,2811.0,1134.0,37.0,12086.0,14.0,1,No
510,199,2022-08-20,2465.79,1215.89,36.29,12086.0,16.31,1,No
511,200,2023-08-02,2911.2,809.0,92.4,16479.0,13.0,1,No
512,200,2022-08-02,2576.28,865.66,98.6,16479.0,17.0,1,No
513,200,2021-08-02,2201.95,830.74,101.27,16479.0,13.09,0,No
514,201,2023-10-25,10932.0,1094.0,58.0,11373.0,15.0,1,No
515,202,2023-12-01,5108.4,713.0,73.7,13939.0,18.0,1,Yes
516,202,2022-12-01,4329.15,685.17,77.0,13939.0,15.94,1,Yes
517,203,2023-08-27,2154.0,791.0,44.0,6842.0,11.0,0,Yes
518,203,2022-08-27,1940.54,714.29,46.94,6842.0,13.2,0,Yes
519,203,2021-08-27,1714.26,738.63,47.6,6842.0,10.32,0,Yes
520,204,2023-07-29,6388.0,516.0,69.0,22049.0,17.0,0,Yes
521,205,2023-09-06,3452.0,1316.0,83.0,9752.0,13.0,0,No
522,205,2022-09-06,3054.87,1322.98,83.63,9752.0,10.48,0,No
523,205,2021-09-06,2765.09,1319.25,93.66,9752.0,10.85,0,No
524,206,2023-08-26,9439.0,334.0,83.0,23402.0,16.0,1,Yes
525,206,2022-08-26,8137.07,301.78,74.12,23402.0,13.19,1,Yes
526,206,2021-08-26,7188.86,365.46,88.84,23402.0,17.89,0,Yes
527,207,2023-10-10,3452.0,1316.0,83.0,9752.0,13.0,0,No
528,207,2022-10-10,3054.87,1228.46,92.45,9752.0,14.31,0,No
529,207,2021-10-10,2672.44,1242.71,79.2,9752.0,9.66,0,No
530,208,2023-09-20,6561.6,196.0,100.1,13402.0,14.0,2,No
531,208,2022-09-20,5755.79,192.41,111.67,13402.0,12.74,2,No
532,208,2021-09-20,5105.37,183.56,112.64,13402.0,17.89,1,No
533,209,2023-11-05,11860.8,1097.0,86.9,8302.0,13.0,1,Yes
534,209,2022-11-05,10496.28,1151.77,77.54,8302.0,19.25,1,Yes
535,209,2021-11-05,8801.91,1000.52,95.73,8302.0,15.55,0,Yes
536,210,2023-11-25,8376.0,1089.0,32.0,9150.0,18.0,0,No
537,210,2022-11-25,7098.31,938.63,35.75,9150.0,15.98,0,No
538,211,2023-07-18,15894.0,193.0,57.2,15067.0,14.0,0,Yes
539,212,2023-10-14,10596.0,541.0,52.0,15395.0,11.0,0,No
540,212,2022-10-14,9545.95,594.97,44.6,15395.0,10.07,0,No
541,212,2021-10-14,8672.61,492.82,58.89,15395.0,13.71,0,No
542,213,2023-08-11,3358.8,1198.0,110.0,3339.0,11.0,0,Yes
543,213,2022-08-11,3025.95,1316.97,103.23,3339.0,15.21,0,Yes
544,214,2023-11-04,13744.0,161.0,42.0,15471.0,25.0,1,Yes
545,214,2022-11-04,10995.2,181.25,37.21,15471.0,17.16,1,Yes
546,214,2021-11-04,9384.77,179.78,41.92,15471.0,8.87,0,Yes
547,215,2023-10-28,9477.6,855.0,59.4,18706.0,11.0,0,No
548,215,2022-10-28,8538.38,914.41,52.57,18706.0,19.93,0,No
549,215,2021-10-28,7119.47,817.48,51.9,18706.0,15.93,0,No
550,216,2023-11-13,2647.2,125.0,91.3,16117.0,13.0,0,No
551,216,2022-11-13,2342.65,125.26,85.17,16117.0,13.27,0,No
552,216,2021-11-13,2068.2,129.9,91.65,16117.0,15.77,0,No
553,217,2023-09-13,11416.0,153.0,73.0,17802.0,12.0,3,Yes
554,217,2022-09-13,10192.86,131.81,64.25,17802.0,18.92,3,Yes
555,217,2021-09-13,8571.19,162.41,73.47,17802.0,9.9,2,Yes
556,218,2023-07-13,19847.0,237.0,83.0,19196.0,24.0,1,Yes
557,218,2022-07-13,16005.65,263.85,71.44,19196.0,16.61,1,Yes
558,218,2021-07-13,13725.79,246.56,70.75,19196.0,9.37,0,Yes
559,219,2023-08-28,17181.0,857.0,91.0,12888.0,13.0,1,No
560,219,2022-08-28,15204.42,785.07,82.69,12888.0,18.72,1,No
561,219,2021-08-28,12806.96,849.32,90.58,12888.0,9.87,0,No
562,220,2023-07-28,8722.0,1366.0,72.0,12355.0,12.0,0,No
563,220,2022-07-28,7787.5,1242.48,80.12,12355.0,12.83,0,No
564,220,2021-07-28,6901.98,1550.75,79.71,12355.0,15.49,0,No
565,221,2023-12-02,5373.0,136.0,89.0,6225.0,12.0,1,No
566,221,2022-12-02,4797.32,135.62,91.97,6225.0,14.34,1,No
567,221,2021-12-02,4195.66,144.57,76.69,6225.0,14.88,0,No
568,222,2023-08-27,5962.8,265.0,86.9,21813.0,18.0,0,No
569,222,2022-08-27,5053.22,243.91,82.96,21813.0,16.31,0,No
570,223,2023-07-20,2800.0,341.0,48.0,23522.0,19.0,3,Yes
571,223,2022-07-20,2352.94,308.27,45.12,23522.0,16.57,3,Yes
572,224,2023-10-04,6825.0,691.0,48.0,21173.0,11.0,1,No
573,224,2022-10-04,6148.65,725.82,47.86,21173.0,18.75,1,No
574,224,2021-10-04,5177.81,717.95,49.41,21173.0,13.43,0,No
575,225,2023-09-18,5042.0,711.0,81.0,3140.0,13.0,0,No
576,225,2022-09-18,4461.95,628.32,90.26,3140.0,10.97,0,No
577,225,2021-09-18,4020.86,765.38,75.83,3140.0,17.69,0,No
578,226,2023-09-10,2866.8,896.0,94.6,14961.0,13.0,0,Yes
579,226,2022-09-10,2536.99,875.8,85.41,14961.0,12.47,0,Yes
580,226,2021-09-10,2255.7,1018.66,99.16,14961.0,11.48,0,Yes
581,227,2023-08-23,4035.0,1229.0,30.0,16143.0,16.0,0,Yes
582,227,2022-08-23,3478.45,1329.91,29.85,16143.0,17.05,0,Yes
583,228,2023-07-30,4936.0,1178.0,87.0,14862.0,11.0,1,No
584,228,2022-07-30,4446.85,1244.16,74.71,14862.0,16.01,1,No
585,228,2021-07-30,3833.16,1095.98,79.56,14862.0,16.51,0,No
586,229,2023-08-20,3306.0,1495.0,87.0,26176.0,19.0,1,No
587,230,2023-11-17,2452.8,1181.0,90.2,5531.0,11.0,1,No
588,230,2022-11-17,2209.73,1118.36,94.94,5531.0,15.62,1,No
589,230,2021-11-17,1911.2,1149.55,98.56,5531.0,12.25,0,No
590,231,2023-09-27,5373.0,136.0,89.0,6225.0,12.0,1,No
591,231,2022-09-27,4797.32,126.55,95.09,6225.0,19.12,1,No
592,231,2021-09-27,4027.3,129.47,97.5,6225.0,11.09,0,No
593,232,2023-08-20,23967.6,247.0,60.5,20284.0,22.0,2,No
594,232,2022-08-20,19645.57,274.83,61.15,20284.0,12.21,2,No
595,232,2021-08-20,17507.86,267.71,53.43,20284.0,17.68,1,No
596,233,2023-09-09,14852.0,1376.0,45.0,13938.0,13.0,1,No
597,233,2022-09-09,13143.36,1392.42,51.08,13938.0,11.29,1,No
598,233,2021-09-09,11810.01,1178.32,43.37,13938.0,15.8,0,No
599,234,2023-09-08,2821.2,296.0,36.3,12253.0,16.0,1,No
600,234,2022-09-08,2432.07,319.7,36.88,12253.0,19.12,1,No
601,235,2023-11-20,6179.0,330.0,98.0,21057.0,15.0,2,Yes
602,235,2022-11-20,5373.04,316.35,89.13,21057.0,15.19,2,Yes
603,235,2021-11-20,4664.51,296.04,99.05,21057.0,16.6,1,Yes
604,236,2023-10-05,10938.0,505.0,64.0,6420.0,25.0,0,No
605,236,2022-10-05,8750.4,453.7,61.58,6420.0,12.9,0,No
606,236,2021-10-05,7750.58,491.88,65.02,6420.0,10.49,0,No
607,237,2023-11-29,3291.0,490.0,61.0,17940.0,14.0,2,No
608,237,2022-11-29,2886.84,419.44,69.06,17940.0,10.36,2,No
609,237,2021-11-29,2615.84,431.57,59.13,17940.0,12.85,1,No
610,238,2023-10-23,4861.2,163.0,40.7,19658.0,14.0,1,No
611,238,2022-10-23,4264.21,139.74,42.31,19658.0,12.83,1,No
612,238,2021-10-23,3779.32,172.2,35.01,19658.0,15.5,0,No
613,239,2023-08-28,2671.2,1354.0,45.1,6073.0,11.0,1,No
614,239,2022-08-28,2406.49,1204.19,48.35,6073.0,16.55,1,No
615,239,2021-08-28,2064.77,1260.57,39.48,6073.0,8.74,0,No
616,240,2023-08-18,6584.4,217.0,47.3,10410.0,14.0,0,No
617,240,2022-08-18,5775.79,232.8,47.89,10410.0,10.2,0,No
618,240,2021-08-18,5241.19,244.28,41.56,10410.0,13.88,0,No
619,241,2023-08-24,6608.4,335.0,36.3,16822.0,16.0,2,No
620,241,2022-08-24,5696.9,345.62,34.25,16822.0,11.94,2,No
621,241,2021-08-24,5089.24,317.28,36.43,16822.0,8.23,1,No
622,242,2023-09-23,5744.4,1092.0,39.6,26124.0,14.0,3,Yes
623,242,2022-09-23,5038.95,960.85,45.17,26124.0,14.59,3,Yes
624,243,2023-07-08,10845.0,566.0,75.0,24208.0,13.0,1,No
625,243,2022-07-08,9597.35,530.55,65.84,24208.0,14.71,1,No
626,243,2021-07-08,8366.62,645.28,76.37,24208.0,12.83,0,No
627,244,2023-07-19,2996.0,1439.0,54.0,5182.0,15.0,0,Yes
628,244,2022-07-19,2605.22,1388.24,61.99,5182.0,15.07,0,Yes
629,244,2021-07-19,2264.03,1537.24,61.31,5182.0,15.63,0,Yes
630,245,2023-11-05,7484.0,1456.0,30.0,25796.0,20.0,0,No
631,245,2022-11-05,6236.67,1490.02,25.72,25796.0,14.52,0,No
632,245,2021-11-05,5445.92,1574.46,29.52,25796.0,12.77,0,No
633,246,2023-11-05,3370.8,1322.0,57.2,2725.0,14.0,0,No
634,246,2022-11-05,2956.84,1255.54,62.51,2725.0,16.43,0,No
635,247,2023-11-11,2774.0,1127.0,52.0,13257.0,12.0,1,No
636,247,2022-11-11,2476.79,1015.18,57.69,13257.0,10.95,1,No
637,247,2021-11-11,2232.34,1123.56,48.1,13257.0,9.41,0,No
638,248,2023-08-03,6478.8,1297.0,48.4,14511.0,12.0,0,No
639,248,2022-08-03,5784.64,1429.16,52.18,14511.0,15.23,0,No
640,248,2021-08-03,5020.08,1125.38,48.3,14511.0,12.12,0,No
641,249,2023-09-07,2042.0,342.0,57.0,15346.0,14.0,1,Yes
642,249,2022-09-07,1791.23,294.45,60.23,15346.0,18.34,1,Yes
643,250,2023-08-20,4721.0,263.0,59.0,3119.0,13.0,0,Yes
644,250,2022-08-20,4177.88,244.71,53.85,3119.0,18.71,0,Yes
645,250,2021-08-20,3519.4,267.92,58.8,3119.0,13.0,0,Yes
646,251,2023-10-03,6380.0,575.0,68.0,6110.0,12.0,2,Yes
647,251,2022-10-03,5696.43,611.03,68.29,6110.0,13.22,2,Yes
648,251,2021-10-03,5031.29,636.87,78.05,6110.0,8.81,1,Yes
649,252,2023-11-06,12480.0,1045.0,35.2,25812.0,11.0,0,No
650,252,2022-11-06,11243.24,912.55,31.26,25812.0,14.26,0,No
651,252,2021-11-06,9840.05,892.52,35.41,25812.0,9.21,0,No
652,253,2023-10-13,10934.0,661.0,78.0,20715.0,18.0,1,Yes
653,253,2022-10-13,9266.1,754.58,67.21,20715.0,14.38,1,Yes
654,253,2021-10-13,8101.16,645.97,70.29,20715.0,16.03,0,Yes
655,254,2023-07-31,13269.0,813.0,50.0,21981.0,15.0,3,No
656,254,2022-07-31,11538.26,904.27,48.77,21981.0,11.4,3,No
657,254,2021-07-31,10357.51,693.31,44.26,21981.0,17.96,2,No
658,255,2023-09-24,4773.6,471.0,68.2,16031.0,12.0,1,No
659,255,2022-09-24,4262.14,487.26,65.57,16031.0,15.22,1,No
660,256,2023-10-21,9884.4,1462.0,41.8,4658.0,11.0,1,No
661,256,2022-10-21,8904.86,1472.2,38.09,4658.0,11.42,1,No
662,256,2021-10-21,7992.16,1512.0,44.49,4658.0,13.19,0,No
663,257,2023-09-29,6334.0,342.0,66.0,24558.0,19.0,2,No
664,258,2023-08-04,4025.0,1109.0,69.0,11135.0,12.0,0,No
665,258,2022-08-04,3593.75,1254.12,77.84,11135.0,14.63,0,No
666,258,2021-08-04,3135.09,1182.24,76.29,11135.0,9.35,0,No
667,259,2023-07-21,6029.0,511.0,32.0,25353.0,12.0,0,No
668,259,2022-07-21,5383.04,506.99,30.25,25353.0,17.15,0,No
669,260,2023-10-18,6645.6,1128.0,104.5,5696.0,18.0,2,No
670,261,2023-10-25,6674.4,422.0,36.3,21782.0,13.0,1,No
671,261,2022-10-25,5906.55,484.45,30.92,21782.0,14.7,1,No
672,261,2021-10-25,5149.56,447.51,33.03,21782.0,8.94,0,No
673,262,2023-08-07,6499.0,1195.0,95.0,22656.0,13.0,0,No
674,262,2022-08-07,5751.33,1037.66,94.11,22656.0,13.31,0,No
675,262,2021-08-07,5075.75,1071.84,90.74,22656.0,13.59,0,No
676,263,2023-10-06,9104.4,1434.0,83.6,14229.0,15.0,0,No
677,263,2022-10-06,7916.87,1224.98,75.89,14229.0,13.45,0,No
678,263,2021-10-06,6978.29,1341.16,93.92,14229.0,12.26,0,No
679,264,2023-09-15,2875.0,583.0,53.0,9973.0,20.0,0,Yes
680,264,2022-09-15,2395.83,629.7,59.91,9973.0,13.67,0,Yes
681,264,2021-09-15,2107.71,593.69,55.25,9973.0,10.03,0,Yes
682,265,2023-10-24,4650.0,316.0,59.4,9983.0,15.0,1,No
683,265,2022-10-24,4043.48,289.12,53.67,9983.0,11.03,1,No
684,266,2023-07-11,3096.0,591.0,95.7,6297.0,13.0,0,No
685,266,2022-07-11,2739.82,643.64,98.21,6297.0,11.02,0,No
686,266,2021-07-11,2467.86,638.17,90.82,6297.0,15.72,0,No
687,267,2023-09-23,7644.0,557.0,94.0,12695.0,19.0,2,No
688,267,2022-09-23,6423.53,596.65,97.27,12695.0,19.67,2,No
689,267,2021-09-23,5367.7,625.38,85.8,12695.0,8.03,1,No
690,268,2023-10-04,8847.0,913.0,48.0,13934.0,11.0,1,Yes
691,268,2022-10-04,7970.27,801.07,52.37,13934.0,19.89,1,Yes
692,269,2023-10-26,6439.0,492.0,96.0,13693.0,14.0,1,No
693,269,2022-10-26,5648.25,488.38,81.61,13693.0,11.43,1,No
694,269,2021-10-26,5068.87,429.68,109.53,13693.0,9.37,0,No
695,270,2023-08-12,5842.8,928.0,34.1,16885.0,12.0,0,No
696,270,2022-08-12,5216.79,920.12,32.08,16885.0,14.25,0,No
697,270,2021-08-12,4566.11,1000.39,31.45,16885.0,11.93,0,No
698,271,2023-08-26,10293.6,706.0,90.2,19989.0,14.0,1,No
699,271,2022-08-26,9029.47,675.29,99.36,19989.0,17.06,1,No
700,271,2021-08-26,7713.54,667.23,78.79,19989.0,14.05,0,No
701,272,2023-10-09,7652.4,1202.0,97.9,13888.0,20.0,3,No
702,272,2022-10-09,6377.0,1362.64,107.7,13888.0,19.55,3,No
703,272,2021-10-09,5334.17,1278.21,107.88,13888.0,13.6,2,No
704,273,2023-07-30,2379.0,1297.0,53.0,19826.0,14.0,0,Yes
705,273,2022-07-30,2086.84,1199.93,46.96,19826.0,16.95,0,Yes
706,273,2021-07-30,1784.39,1452.55,55.42,19826.0,9.78,0,Yes
707,274,2023-08-31,4876.0,1151.0,63.0,14242.0,14.0,1,No
708,274,2022-08-31,4277.19,1244.49,60.09,14242.0,18.55,1,No
709,275,2023-08-16,2559.6,1394.0,63.8,18115.0,16.0,1,Yes
710,275,2022-08-16,2206.55,1419.01,73.33,18115.0,12.14,1,Yes
711,275,2021-08-16,1967.68,1577.76,61.55,18115.0,9.79,0,Yes
712,276,2023-11-30,3412.8,433.0,40.7,6004.0,13.0,1,No
713,276,2022-11-30,3020.18,414.94,36.97,6004.0,11.96,1,No
714,276,2021-11-30,2697.55,444.2,38.61,6004.0,17.11,0,No
715,277,2023-09-29,3377.0,616.0,99.0,25605.0,17.0,1,No
716,277,2022-09-29,2886.32,526.0,92.26,25605.0,15.03,1,No
717,277,2021-09-29,2509.19,643.21,103.21,25605.0,11.98,0,No
718,278,2023-09-29,2194.0,664.0,79.0,5868.0,13.0,1,No
719,278,2022-09-29,1941.59,575.8,80.71,5868.0,12.74,1,No
720,279,2023-11-25,2561.0,289.0,38.0,5355.0,11.0,0,No
721,280,2023-08-04,2455.0,185.0,33.0,10675.0,19.0,0,No
722,280,2022-08-04,2063.03,192.34,32.9,10675.0,19.97,0,No
723,280,2021-08-04,1719.62,183.53,36.71,10675.0,15.51,0,No
724,281,2023-11-06,8858.0,796.0,51.0,15669.0,11.0,0,No
725,281,2022-11-06,7980.18,683.49,57.03,15669.0,10.38,0,No
726,281,2021-11-06,7229.73,713.18,54.61,15669.0,16.71,0,No
727,282,2023-10-30,5238.0,1162.0,41.0,17778.0,18.0,0,Yes
728,283,2023-11-11,8712.0,1400.0,53.9,21698.0,11.0,0,No
729,283,2022-11-11,7848.65,1545.24,46.72,21698.0,14.2,0,No
730,283,2021-11-11,6872.72,1457.74,46.82,21698.0,8.97,0,No
731,284,2023-07-16,4859.0,195.0,80.0,6698.0,16.0,0,No
732,284,2022-07-16,4188.79,215.63,83.72,6698.0,12.77,0,No
